long,lat
-87.70592499605335,41.97986105157921
-87.70595528703868,41.97992241354566
-87.70596825979918,41.97997956415048
-87.70597218845361,41.98001010064699
-87.70598047557996,41.98005394220463
-87.70599280270497,41.980105766832224
-87.70599462049049,41.98012298235241
-87.70599834694377,41.980140482791334
-87.70600362416135,41.980168474549174
-87.70600897112732,41.98019320143258
-87.70601418433361,41.98021296168008
-87.706025252137,41.98025824685279
-87.70603403610065,41.98028510589291
-87.7060416096919,41.980311655838996
-87.70605615710663,41.98034708007779
-87.70605913314208,41.980366086958675
-87.70606796991659,41.98040617360317
-87.70607396179264,41.98042538706656
-87.70608399963098,41.98045197853328
-87.70609713329776,41.98047770959324
-87.70610915633212,41.980504173665125
-87.70612835561973,41.98054544060238
-87.70613877579079,41.9805705539312
-87.70615451002989,41.98061608281598
-87.70616531319412,41.98064704145954
-87.70618317484565,41.9806785335794
-87.70619806282457,41.98071291590224
-87.70620783059023,41.980748149768324
-87.70621715897232,41.980794523165066
-87.7062305006839,41.98084805402126
-87.70623601073007,41.980882441297176
-87.7062377123601,41.9808999867843
-87.70623582670125,41.98091978823464
-87.7062474741881,41.980954732011625
-87.70626252524741,41.98098016884956
-87.7062858196638,41.98100878191277
-87.70629723206882,41.981030194603264
-87.70629763635411,41.98105275289898
-87.70630401142569,41.981089011980245
-87.70631648169581,41.98112244976717
-87.70633373439438,41.98114076521014
-87.70634494315786,41.98116050199812
-87.70635581855538,41.981187949468996
-87.70636667053603,41.98122870405273
-87.70637230522387,41.981254229882225
-87.70637838879162,41.98127090901063
-87.70638219054356,41.981281341335496
-87.70638906483799,41.981304209453135
-87.70639785694213,41.98134149735601
-87.70640852974856,41.98137838280107
-87.70641591633364,41.98139774216792
-87.70642594782544,41.98142117643292
-87.70643387607171,41.981441418272446
-87.70643511766275,41.981468674817584
-87.70643852118373,41.98149284222296
-87.70644987818235,41.98153497172304
-87.7064578993174,41.98156465315382
-87.70647293571263,41.981610206305106
-87.7064894364295,41.98164910082874
-87.7064938665956,41.981700002752504
-87.70650226457732,41.9817511986343
-87.7065038181487,41.981761415539275
-87.70651198293453,41.9817876683235
-87.70652006056001,41.98181158675806
-87.70653748799663,41.981846067143415
-87.70655312783545,41.98187499276797
-87.7065674175684,41.98190693210822
-87.70657700245565,41.98193456261349
-87.70659230579025,41.981990435805116
-87.70660361774955,41.982014730626304
-87.70661458657646,41.98203622078505
-87.70662391542496,41.98204892418783
-87.70663526381759,41.98206567094128
-87.70664163593685,41.98207596814096
-87.70666435972902,41.98212532326257
-87.70666873895102,41.982147464659846
-87.70667602862066,41.9821844137274
-87.70668528566648,41.98223427229919
-87.70669911191179,41.98231703063195
-87.70670687466604,41.98238046489879
-87.7067179099794,41.98244037522684
-87.7067304477548,41.98248204654497
-87.70673864524329,41.98250881807357
-87.70675133083554,41.982542805820806
-87.70675958834633,41.98256730218537
-87.70681700503701,41.98273945757447
-87.70685695053221,41.982889261859505
-87.70688439566801,41.98303877748575
-87.70690177328638,41.98308046654775
-87.70693028325397,41.98314885243777
-87.70694307371434,41.98320229586732
-87.70695675621747,41.98326224866808
-87.7069800189048,41.9833544996512
-87.70701082593953,41.98342346417954
-87.7070099982296,41.98346654282866
-87.70702462747303,41.983535118734146
-87.70707319888353,41.983634120328155
-87.70709640945896,41.983731719372244
-87.70713196818735,41.98382241666994
-87.70716580261171,41.98393184879779
-87.70718578962605,41.98397891118911
-87.70720130875843,41.984050400564705
-87.70721252056069,41.98408882533545
-87.70722625623311,41.98415078158168
-87.7072484662872,41.984222828221355
-87.70726096057352,41.98428409054451
-87.70727973707795,41.98432494442691
-87.70728835452175,41.98434112730829
-87.70731992937581,41.98445183710668
-87.70735482014365,41.98452090598893
-87.70739267737355,41.984594958993924
-87.70740153072123,41.98466009978484
-87.70741831484779,41.984726381632555
-87.7074396287369,41.98479592529889
-87.70747515712566,41.984871201700265
-87.70747557588209,41.98487221528885
-87.70750885943728,41.98495283213578
-87.70751003305362,41.985058354044334
-87.70750723142947,41.98516785854462
-87.70753286557861,41.98523578128028
-87.7075643328429,41.985308755630456
-87.70759579146518,41.98539031981206
-87.70763102447471,41.985477172935944
-87.70766688820297,41.985570918725195
-87.70769699714432,41.98564391376004
-87.70771855432614,41.98568483670856
-87.7077350863048,41.98575443849584
-87.70775796340709,41.98583716385677
-87.70778001762653,41.98589891898983
-87.7078220808146,41.98602809721395
-87.70782848539385,41.98614047839077
